b_lam,b_xw,sc_s_key,sc_lam_key,C,power,r_squared
0.1405,0.01,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.01,x,no,2.2333847135937526,0.007178947683636055,0.9471374768779656
0.1405,0.01,x,D,1.1958512545950277,0.3295494346876687,0.9933923450668334
0.1405,0.01,x,mixed,0.3998355819023462,0.8814247815982101,0.9981551218212708
0.1405,0.01,x,beta,0.08903334027023702,1.647460522296116,0.9935795228372527
0.1405,0.01,w,no,0.3803589079890911,0.11562648124312894,0.7858808859751071
0.1405,0.01,w,D,0.5878293858121314,-0.14421691527770514,0.1060016342496547
0.1405,0.01,w,mixed,0.5852829448059328,-0.1296924944802647,0.07501259960632956
0.1405,0.01,w,beta,0.5247206305418265,-0.04957015626380626,0.011224728526739391
0.1405,0.01,xw,no,0.06690004353164747,0.9965292080398417,0.9999990093629337
0.1405,0.01,xw,D,0.06644032416400515,1.0,1.0
0.1405,0.01,xw,mixed,0.009620231288438922,1.984504201482862,0.9999246602371373
0.1405,0.01,xw,beta,0.0017108649065265794,2.8640071944827006,0.994541606385441
0.1405,0.035,,no,2.4885976858218966,0.0,0.0
0.1405,0.035,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.035,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.035,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.035,x,no,2.1987107237807066,0.03578309682629985,0.9298368550663707
0.1405,0.035,x,D,1.255391764545217,0.3270412237351295,0.9928707354224916
0.1405,0.035,x,mixed,0.43658279863170896,0.858861996880592,0.9983982927824345
0.1405,0.035,x,beta,0.09933575696929188,1.6136724219183962,0.991226756647243
0.1405,0.035,w,no,0.25508448606799683,0.9661075176483542,0.9973640283013305
0.1405,0.035,w,D,0.4619006311189676,0.6524272719856842,0.9584245896368291
0.1405,0.035,w,mixed,0.09929308389216239,1.4310461421996221,0.8638991627172463
0.1405,0.035,w,beta,0.06403018778520979,1.6438213238503745,0.7169889547375217
0.1405,0.035,xw,no,0.24057045278203712,0.9674003860002639,0.9999341333368272
0.1405,0.035,xw,D,0.2254739609186141,1.0,1.0
0.1405,0.035,xw,mixed,0.039607811663227355,1.8860551522551803,0.9997591192552937
0.1405,0.035,xw,beta,0.008245280654623134,2.682516829467862,0.9951766912085999
0.1405,0.060000000000000005,,no,2.4885976858218966,0.0,0.0
0.1405,0.060000000000000005,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.060000000000000005,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.060000000000000005,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.060000000000000005,x,no,2.1424813038388884,0.07751833658457281,0.9246036187601794
0.1405,0.060000000000000005,x,D,1.3115814133520682,0.33533628408496546,0.9930660566503919
0.1405,0.060000000000000005,x,mixed,0.47526216494676665,0.84658199781014,0.9988164530827598
0.1405,0.060000000000000005,x,beta,0.10856237226530237,1.599019854998498,0.988462886166314
0.1405,0.060000000000000005,w,no,0.4949377805918643,0.8511742961341381,0.9972215043095374
0.1405,0.060000000000000005,w,D,0.6487379598135218,0.7041550568550413,0.9893659962869779
0.1405,0.060000000000000005,w,mixed,0.16493916022991212,1.4023293609363985,0.9392933394672713
0.1405,0.060000000000000005,w,beta,0.05541908619789278,1.9532384222468857,0.8909714787003233
0.1405,0.060000000000000005,xw,no,0.4220607158881493,0.9350744108662207,0.999836013818719
0.1405,0.060000000000000005,xw,D,0.3710125231032877,1.0,1.0
0.1405,0.060000000000000005,xw,mixed,0.08411584937364175,1.7568084461636648,0.9989712857718831
0.1405,0.060000000000000005,xw,beta,0.02065542695187008,2.4674614001389523,0.9951494724304618
0.1405,0.085,,no,2.4885976858218966,0.0,0.0
0.1405,0.085,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.085,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.085,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.085,x,no,2.07199621862695,0.1292139792999369,0.9258010832041844
0.1405,0.085,x,D,1.3630686246606636,0.35235931858661396,0.9939476738057076
0.1405,0.085,x,mixed,0.5142335392349312,0.8437822090555089,0.9991619323735554
0.1405,0.085,x,beta,0.11471418937669867,1.6076091948301166,0.9845344611391668
0.1405,0.085,w,no,0.7382933267104439,0.7736016858273292,0.9974337749524205
0.1405,0.085,w,D,0.7746451777794202,0.7411853167201442,0.9936621424243971
0.1405,0.085,w,mixed,0.22999822610525072,1.3624259393773133,0.9765327606169539
0.1405,0.085,w,beta,0.06988605614295039,1.9657937345241847,0.9501604540267092
0.1405,0.085,xw,no,0.6029834507005212,0.9119847490438283,0.9998230570753915
0.1405,0.085,xw,D,0.5065101134037497,1.0,1.0
0.1405,0.085,xw,mixed,0.1447647830940713,1.6397109169396182,0.9978235644335819
0.1405,0.085,xw,beta,0.04046821427115054,2.2843707184893822,0.9940726405697049
0.1405,0.11,,no,2.4885976858218966,0.0,0.0
0.1405,0.11,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.11,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.11,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.11,x,no,1.994900269710487,0.187404790057993,0.9306225246608613
0.1405,0.11,x,D,1.4097615489556778,0.3756154890950424,0.9951927221024005
0.1405,0.11,x,mixed,0.5522213856743982,0.8488673677585763,0.9992041530539455
0.1405,0.11,x,beta,0.1159619816744245,1.6421400890726137,0.9780102951548448
0.1405,0.11,w,no,0.9653560677826897,0.7230622001000397,0.9972666228463906
0.1405,0.11,w,D,0.8763269049051372,0.7650981005461851,0.9956029499368623
0.1405,0.11,w,mixed,0.30299084638773477,1.309059386287005,0.9909686354653477
0.1405,0.11,w,beta,0.09908990546634197,1.875464460449999,0.9639078439422072
0.1405,0.11,xw,no,0.7791965691068353,0.8967699247605992,0.9998554199800777
0.1405,0.11,xw,D,0.6353851120417671,1.0,1.0
0.1405,0.11,xw,mixed,0.2198052275228413,1.5430282082892264,0.9967697050055869
0.1405,0.11,xw,beta,0.06817581796241656,2.1356944901775052,0.9922436823529404
0.1405,0.135,,no,2.4885976858218966,0.0,0.0
0.1405,0.135,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.135,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.135,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.135,x,no,1.9180364222838193,0.2487396017733024,0.9373597370674174
0.1405,0.135,x,D,1.4523943512160546,0.4026971113106142,0.9964551843621662
0.1405,0.135,x,mixed,0.5875870526733351,0.8607104254679054,0.9985588732933067
0.1405,0.135,x,beta,0.11099729109969092,1.7051782458548315,0.9664217950656823
0.1405,0.135,w,no,1.1764006475048505,0.6872720443957495,0.9975069909223346
0.1405,0.135,w,D,0.9638779083836987,0.7822341893604976,0.99668206318939
0.1405,0.135,w,mixed,0.3842954247907984,1.2528752973003892,0.9971126063856037
0.1405,0.135,w,beta,0.12838632900838556,1.8101551511240166,0.9742051941033552
0.1405,0.135,xw,no,0.9503097099012299,0.8863550618799041,0.999888942455331
0.1405,0.135,xw,D,0.7593974440315202,1.0,1.0
0.1405,0.135,xw,mixed,0.30612448109248047,1.4653421864329552,0.9960543539799748
0.1405,0.135,xw,beta,0.10338314030539526,2.015951993941436,0.9902686080028282
0.1405,0.16000000000000003,,no,2.4885976858218966,0.0,0.0
0.1405,0.16000000000000003,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.16000000000000003,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.16000000000000003,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.16000000000000003,x,no,1.8467003554387138,0.310315440587399,0.9448703400922317
0.1405,0.16000000000000003,x,D,1.4920671022395566,0.4315872494793346,0.9975272835370067
0.1405,0.16000000000000003,x,mixed,0.6163452396495571,0.8805470275751482,0.9958708703671096
0.1405,0.16000000000000003,x,beta,0.15179228825726945,1.5882401395051937,0.9766804437408536
0.1405,0.16000000000000003,w,no,1.3701481067356223,0.6619703345737072,0.9979716644461707
0.1405,0.16000000000000003,w,D,1.0421966497224442,0.7955393172111312,0.9973630211799183
0.1405,0.16000000000000003,w,mixed,0.4530436260350261,1.2220036836858057,0.9987073495839337
0.1405,0.16000000000000003,w,beta,0.15892889378348554,1.7553631841980932,0.9803324422228193
0.1405,0.16000000000000003,xw,no,1.1170333883374977,0.8787151473530685,0.9999122393449015
0.1405,0.16000000000000003,xw,D,0.8794751640273958,1.0,1.0
0.1405,0.16000000000000003,xw,mixed,0.4004162410589305,1.4033163968621185,0.9957114250327377
0.1405,0.16000000000000003,xw,beta,0.14466791702341614,1.9209070905045722,0.9885301443218295
0.1405,0.18500000000000003,,no,2.4885976858218966,0.0,0.0
0.1405,0.18500000000000003,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.18500000000000003,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.18500000000000003,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.18500000000000003,x,no,1.78438496496439,0.36987780949401333,0.9523938570702424
0.1405,0.18500000000000003,x,D,1.529900636265049,0.4607724210771348,0.9983439370403832
0.1405,0.18500000000000003,x,mixed,0.6632333116251491,0.8854635794935343,0.998035917609407
0.1405,0.18500000000000003,x,beta,0.33813143964108777,1.2164932096650574,0.974669763669344
0.1405,0.18500000000000003,w,no,1.547060200338995,0.6442963898060556,0.9984900813375871
0.1405,0.18500000000000003,w,D,1.1140463716962692,0.8064900652954426,0.9978296471173
0.1405,0.18500000000000003,w,mixed,0.520458435558143,1.1960178277136886,0.9992834305668543
0.1405,0.18500000000000003,w,beta,0.19044733647932865,1.708779528286695,0.9841520851530681
0.1405,0.18500000000000003,xw,no,1.2800562358447014,0.8727779638188297,0.9999270365868758
0.1405,0.18500000000000003,xw,D,0.9962394163132138,0.9999999999999999,1.0
0.1405,0.18500000000000003,xw,mixed,0.5170751960191012,1.3355851316706384,0.9986476613818307
0.1405,0.18500000000000003,xw,beta,0.2524758280502184,1.699321237921977,0.9955076508395105
0.1405,0.21000000000000002,,no,2.4885976858218966,0.0,0.0
0.1405,0.21000000000000002,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.21000000000000002,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.21000000000000002,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.21000000000000002,x,no,1.7329293166298174,0.4258740221772952,0.9594601003875713
0.1405,0.21000000000000002,x,D,1.5668438779219627,0.4892244163489467,0.998923968078201
0.1405,0.21000000000000002,x,mixed,0.7108791200869259,0.8910250708452524,0.998846947616634
0.1405,0.21000000000000002,x,beta,0.4236986048218272,1.1421086268373688,0.9756299200332617
0.1405,0.21000000000000002,w,no,1.7084739537012306,0.6322405664400869,0.9989629408282445
0.1405,0.21000000000000002,w,D,1.181151765119708,0.8158827625494921,0.998168160561214
0.1405,0.21000000000000002,w,mixed,0.5857398306072333,1.1747778672926557,0.9994200951468387
0.1405,0.21000000000000002,w,beta,0.22288442572762113,1.6683737066267161,0.9864632747229602
0.1405,0.21000000000000002,xw,no,1.4398083363111522,0.868013316561051,0.9999371347515685
0.1405,0.21000000000000002,xw,D,1.1101947453620296,1.0,1.0
0.1405,0.21000000000000002,xw,mixed,0.6231366521847673,1.295433986947835,0.9990749337181585
0.1405,0.21000000000000002,xw,beta,0.3288755334766338,1.6200558926276694,0.9964198082975869
0.1405,0.23500000000000001,,no,2.4885976858218966,0.0,0.0
0.1405,0.23500000000000001,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.23500000000000001,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.23500000000000001,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.23500000000000001,x,no,1.692883785829194,0.4773934716147837,0.9658175453846274
0.1405,0.23500000000000001,x,D,1.603606712090641,0.5163155261849711,0.999317259038052
0.1405,0.23500000000000001,x,mixed,0.7576385528895851,0.8978000279496336,0.9991293737953655
0.1405,0.23500000000000001,x,beta,0.48556723028743115,1.1125664092677048,0.9751681266204748
0.1405,0.23500000000000001,w,no,1.8560087982003475,0.6243795199085004,0.9993434972317402
0.1405,0.23500000000000001,w,D,1.2446683192956272,0.8241740563809472,0.9984241455093554
0.1405,0.23500000000000001,w,mixed,0.6498265765897523,1.1566064958819036,0.9994416272628655
0.1405,0.23500000000000001,w,beta,0.25715131217471343,1.6308442065020767,0.9879494763278958
0.1405,0.23500000000000001,xw,no,1.5965069127240052,0.8641568370763918,0.9999453937729081
0.1405,0.23500000000000001,xw,D,1.221781072897485,0.9999999999999999,1.0
0.1405,0.23500000000000001,xw,mixed,0.7287678652546189,1.264243957179919,0.9993303947398412
0.1405,0.23500000000000001,xw,beta,0.4045121305280324,1.5636966880930532,0.9968847365471275
0.1405,0.26,,no,2.4885976858218966,0.0,0.0
0.1405,0.26,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.26,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.26,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.26,x,no,1.66392946639823,0.5240424316876929,0.9713685691786489
0.1405,0.26,x,D,1.6406688483472138,0.5417155653762264,0.9995755251478948
0.1405,0.26,x,mixed,0.8053306889540459,0.90399232982305,0.999327881425215
0.1405,0.26,x,beta,0.561004231082583,1.076631466564551,0.9811333503226556
0.1405,0.26,w,no,1.9912943288818472,0.6196881308578047,0.9996180711257615
0.1405,0.26,w,D,1.3054107757697253,0.8316399351446808,0.9986239339719843
0.1405,0.26,w,mixed,0.7117207523129693,1.1417904718228602,0.9993971744076979
0.1405,0.26,w,beta,0.2906998910346599,1.6004702900621457,0.9889751979200376
0.1405,0.26,xw,no,1.7502467214759818,0.8610645004518899,0.9999533562669177
0.1405,0.26,xw,D,1.3313838111199423,1.0,1.0
0.1405,0.26,xw,mixed,0.8338126009741981,1.2392460957171985,0.9994940541218035
0.1405,0.26,xw,beta,0.48133052809643706,1.519166730228741,0.9972795204028447
0.1405,0.28500000000000003,,no,2.4885976858218966,0.0,0.0
0.1405,0.28500000000000003,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.28500000000000003,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.28500000000000003,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.28500000000000003,x,no,1.6452423431928471,0.5658008429301622,0.976114244996868
0.1405,0.28500000000000003,x,D,1.678322960027655,0.5652976642816481,0.999741116673161
0.1405,0.28500000000000003,x,mixed,0.8539934831297159,0.909431250865297,0.9994882882366779
0.1405,0.28500000000000003,x,beta,0.6215003340565459,1.060475929697262,0.983545488076643
0.1405,0.28500000000000003,w,no,2.115851916793662,0.6174148089938685,0.9997914868784162
0.1405,0.28500000000000003,w,D,1.3639754676605893,0.8384554068195013,0.9987837966375164
0.1405,0.28500000000000003,w,mixed,0.7736684874165252,1.128197456652916,0.999413147827068
0.1405,0.28500000000000003,w,beta,0.3243504575283512,1.5741543273731384,0.9896859134369732
0.1405,0.28500000000000003,xw,no,1.9010697456648218,0.8586437005543224,0.9999615185207865
0.1405,0.28500000000000003,xw,D,1.4393357316311113,1.0,1.0
0.1405,0.28500000000000003,xw,mixed,0.9389792979984186,1.2182914910034028,0.9996621140419152
0.1405,0.28500000000000003,xw,beta,0.5583783671834439,1.4834962349116623,0.9974485660733594
0.1405,0.31000000000000005,,no,2.4885976858218966,0.0,0.0
0.1405,0.31000000000000005,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.31000000000000005,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.31000000000000005,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.31000000000000005,x,no,1.6357624882930888,0.6028914304449099,0.9801118663693753
0.1405,0.31000000000000005,x,D,1.7167248014184697,0.5870638404285379,0.9998451300871561
0.1405,0.31000000000000005,x,mixed,0.9024443910013534,0.9147791661334306,0.9995649870223778
0.1405,0.31000000000000005,x,beta,0.6788053791309977,1.049686410240329,0.9856830292153526
0.1405,0.31000000000000005,w,no,2.2310505343965708,0.616999276653996,0.9998774959319595
0.1405,0.31000000000000005,w,D,1.420811813188049,0.8447364149129996,0.9989143278287802
0.1405,0.31000000000000005,w,mixed,0.8338215771905573,1.1169292175269823,0.9994249173943064
0.1405,0.31000000000000005,w,beta,0.36114337084698644,1.5466098301985245,0.9900581716256421
0.1405,0.31000000000000005,xw,no,2.0490070859252185,0.856822920183301,0.9999697091820909
0.1405,0.31000000000000005,xw,D,1.5459195694281291,1.0,1.0
0.1405,0.31000000000000005,xw,mixed,1.0438983310473648,1.2005803812762714,0.9998102040205972
0.1405,0.31000000000000005,xw,beta,0.6362659285651202,1.453586057783719,0.997555116288896
0.1405,0.335,,no,2.4885976858218966,0.0,0.0
0.1405,0.335,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.335,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.335,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.335,x,no,1.634370033861158,0.6356753521800261,0.983445365349797
0.1405,0.335,x,D,1.7559373309409336,0.6070914122485863,0.9999090802993695
0.1405,0.335,x,mixed,0.9515266678999729,0.9194570800075382,0.9996403916109508
0.1405,0.335,x,beta,0.7334436472030696,1.0424652855494894,0.987337619658452
0.1405,0.335,w,no,2.3380979625673746,0.6180176704861936,0.999892980460908
0.1405,0.335,w,D,1.4762648130847218,0.850563694691523,0.9990227184636745
0.1405,0.335,w,mixed,0.8916698014309242,1.1079549468689243,0.9994271429000893
0.1405,0.335,w,beta,0.3967642210800444,1.5241844177056159,0.9903689891870517
0.1405,0.335,xw,no,2.19410004318457,0.8555394621296664,0.9999774242855678
0.1405,0.335,xw,D,1.651372489531541,1.0,1.0
0.1405,0.335,xw,mixed,1.1476454974551644,1.1858242059738298,0.9998954971164478
0.1405,0.335,xw,beta,0.7149433978802868,1.4279969381476418,0.9976154687778686
0.1405,0.36000000000000004,,no,2.4885976858218966,0.0,0.0
0.1405,0.36000000000000004,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
0.1405,0.36000000000000004,,mixed,0.8048997617481437,0.5687438347907038,0.9865011720398442
0.1405,0.36000000000000004,,beta,0.23714483169412545,1.1839783070208996,0.8596030601726156
0.1405,0.36000000000000004,x,no,1.639987614607248,0.6645769903631789,0.9862065553417425
0.1405,0.36000000000000004,x,D,1.7959646886818152,0.6254969593970922,0.9999473479130357
0.1405,0.36000000000000004,x,mixed,1.0005977438165388,0.9238334887786266,0.9996852943685507
0.1405,0.36000000000000004,x,beta,0.7874023484863982,1.0368546612754739,0.9887840488036252
0.1405,0.36000000000000004,w,no,2.4380482236702457,0.62014519984666,0.9998547195022364
0.1405,0.36000000000000004,w,D,1.5306043760959684,0.8559957486454285,0.9991140161860882
0.1405,0.36000000000000004,w,mixed,0.9476079986721959,1.100719754310703,0.999437352743691
0.1405,0.36000000000000004,w,beta,0.43238445562837713,1.5043814837811171,0.9905683758801149
0.1405,0.36000000000000004,xw,no,2.3364082877272594,0.8547351252473866,0.9999840736699438
0.1405,0.36000000000000004,xw,D,1.7558916536753466,0.9999999999999999,1.0
0.1405,0.36000000000000004,xw,mixed,1.2500124782198925,1.1734958469020356,0.9999307954671101
0.1405,0.36000000000000004,xw,beta,0.7945480579488627,1.4056369119849548,0.997655707571181
0.1405,0.385,,no,2.4885976858218966,0.0,0.0
0.1405,0.385,,D,1.9697838067360727,0.12061070650782536,0.9947380964027112
